"Taxon.ID","Genome.ID","Genome.Name","Antibiotic","Resistant.Phenotype","Measurement","Measurement.Sign","Measurement.Value","Measurement.Unit","Laboratory.Typing.Method","Laboratory.Typing.Method.Version","Laboratory.Typing.Platform","Vendor","Testing.Standard","Testing.Standard.Year","Computational.Method","Computational.Method.Version","Computational.Method.Performance","Evidence","Source","PubMed","Organism.Name","NCBI.Taxon.ID","Genome.Status","Strain","Serovar","Biovar","Pathovar","MLST","Other.Typing","Culture.Collection","Type.Strain","Completion.Date","Publication","BioProject.Accession","BioSample.Accession","Assembly.Accession","SRA.Accession","GenBank.Accessions","RefSeq.Accessions","Sequencing.Centers","Sequencing.Status","Sequencing.Platform","Sequencing.Depth","Assembly.Method","Chromosomes","Plasmids","Contigs","Genome.Length","GC.Content","PATRIC.CDS","RefSeq.CDS","Isolation.Site","Isolation.Source","Isolation.Comments","Collection.Date","Isolation.Country","Geographic.Location","Latitude","Longitude","Altitude","Depth","Other.Environmental","Host.Name","Host.Gender","Host.Age","Host.Health","Body.Sample.Site","Body.Sample.Subsite","Other.Clinical","AntiMicrobial.Resistance","AntiMicrobial.Resistance.Evidence","Gram.Stain","Cell.Shape","Motility","Sporulation","Temperature.Range","Optimal.Temperature","Salinity","Oxygen.Requirement","Habitat","Disease","Comments","Additional.Metadata","Coarse.Consistency","Fine.Consistency","Checkm.Completeness","Checkm.Contamination","Genome.Quality.Flags","Genome.Quality","Date.Inserted","Date.Modified"
573,573.14283,"Klebsiella pneumoniae KPN616ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL107",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437568",NA,"SRR5385415",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,128,5770048,57.05,5802,NA,NA,"BLOOD",NA,"15-Jan-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-09T05:50:27.641Z","2017-08-09T05:50:27.641Z"
573,573.1455,"Klebsiella pneumoniae KPN999ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.280","genotype:ST280; Capsule locus KL23",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437882",NA,"SRR5385823",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,105,5442843,57.34,5377,NA,NA,"URINE",NA,"21-Jun-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.6,100,1.3,NA,"Good","2017-08-09T09:01:48.882Z","2017-08-09T09:01:48.882Z"
573,573.13636,"Klebsiella pneumoniae KPN1736ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.15","genotype:ST15; Capsule locus KL110",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438676",NA,"SRR5385998",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,78,5459007,57.12,5345,NA,NA,"RESPIRATORY",NA,"24-Sep-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7,97.6,100,NA,NA,"Good","2017-08-08T23:47:50.051Z","2017-08-08T23:47:50.051Z"
573,573.24304,"Klebsiella pneumoniae strain 451","gentamicin","Resistant","4","==",4,"mg/L","MIC",NA,"Vitek","BiomŽrieux","CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","451",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA278886","SAMN07410707",NA,"SRR5862473",NA,NA,NA,NA,NA,NA,NA,NA,NA,187,5628152,57.150784,5683,NA,NA,"tracheal aspirate",NA,"2017","United States","USA:Boston",NA,NA,NA,NA,NA,"Human, Homo sapiens","male","70",NA,NA,NA,"host_subject_id:Kpneumoniae-28","Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:Brigham and Women's Hospital",99.3,97.9,NA,NA,NA,"Good","2019-03-24T03:36:30.500Z","2019-03-24T03:36:30.500Z"
573,573.12999,"Klebsiella pneumoniae 3234","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.1662",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525467",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,346,5569095,57.2,5650,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,NA,NA,"Good","2017-08-08T15:29:55.055Z","2017-08-08T15:29:55.055Z"
573,573.24284,"Klebsiella pneumoniae strain 324","gentamicin","Resistant","16",">=",16,"mg/L","MIC",NA,"Vitek","BiomŽrieux","CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","324",NA,NA,NA,"MLST.Klebsiella_pneumoniae.323",NA,NA,NA,NA,NA,"PRJNA278886","SAMN06311516",NA,"SRR5237403",NA,NA,NA,NA,NA,NA,NA,NA,NA,83,5480134,57.219246,5378,NA,NA,"urine",NA,"2016","United States","USA:Boston",NA,NA,NA,NA,NA,"Human, Homo sapiens","male","65",NA,NA,NA,"host_subject_id:SBJ-10002","Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:Brigham and Women's Hospital",99.3,97.2,NA,NA,NA,"Good","2019-03-24T03:22:46.909Z","2019-03-24T03:22:46.909Z"
1328427,1328427.3,"Klebsiella pneumoniae BIDMC 41","gentamicin",NA,"8",NA,8,"mg/L","MIC",NA,NA,NA,NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418","Klebsiella pneumoniae BIDMC 41",1328427,"WGS","BIDMC 41",NA,NA,NA,"MLST.Klebsiella_pneumoniae.37",NA,NA,NA,"2013-10-30T00:00:00Z",NA,"PRJNA202053","SAMN02138672","GCA_000492195.1","SRR850947,SRR850948,SRR850949,SRR850950","AYHR00000000","-","Broad Institute","WGS","Illumina","144.0x","allpaths v. R46923",NA,NA,34,5671655,57,5432,5293,NA,"Blood",NA,"9/1/12","United States","Boston, MA, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,"collection service:SURG","Resistant;Susceptible;Intermediate","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem Resistance;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae",NA,99.6,97.9,100,0.2,NA,"Good","2014-12-08T22:11:49.094Z","2015-03-16T03:17:09.594Z"
573,573.12887,"Klebsiella pneumoniae 3314","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525516",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,350,5801353,57,5903,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7,97.5,100,NA,NA,"Good","2017-08-08T14:09:59.515Z","2017-08-08T14:09:59.515Z"
573,573.13461,"Klebsiella pneumoniae KPN1530ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438503",NA,"SRR5386645",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,187,5522555,57.2,5574,NA,NA,"URINE",NA,"31-Jul-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.6,100,0.3,NA,"Good","2017-08-08T22:14:25.252Z","2017-08-08T22:14:25.252Z"
573,573.14413,"Klebsiella pneumoniae KPN811ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437717",NA,"SRR5386513",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,207,5411029,57.28,5388,NA,NA,"URINE",NA,"3-Jun-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1,96.7,100,0.3,NA,"Good","2017-08-09T07:21:22.340Z","2017-08-09T07:21:22.340Z"
1328363,1328363.3,"Klebsiella pneumoniae MGH 18","gentamicin",NA,"<=1","<=",1,"mg/L","MIC","AST-GN60","Vitek 2","bioMérieux",NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418","Klebsiella pneumoniae MGH 18",1328363,"WGS","MGH 18",NA,NA,NA,"MLST.Klebsiella_pneumoniae.20",NA,NA,NA,"2013-10-30T00:00:00Z",NA,"PRJNA201933","SAMN02138558","GCA_000493135.1","SRR850984,SRR850985,SRR850986,SRR850987","AYJM00000000","-","Broad Institute","WGS","Illumina","146.0x","allpaths v. R47032",NA,NA,10,5372112,57.4,5079,4960,NA,"Respiratory",NA,"8/1/12","United States","Boston, MA, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,"Adult",NA,NA,NA,"hospital location:ICU","Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem Resistance;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae","vitek instrument:Vitek 2;vitek software version:5.04;vitek bionumber:6607734751564000;vitek card #:AST-GN60",99.6,98.4,100,NA,NA,"Good","2014-12-08T22:11:49.743Z","2015-03-16T03:17:09.594Z"
573,573.13115,"Klebsiella pneumoniae KPN1111ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.985","genotype:ST985; Capsule locus KL39",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437977",NA,"SRR5385728",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,40,5457208,57.21,5337,NA,NA,"URINE",NA,"4-Dec-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.4,100,NA,NA,"Good","2017-08-08T16:42:12.974Z","2017-08-08T16:42:12.974Z"
573,573.13565,"Klebsiella pneumoniae KPN1658ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:STNF*; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438604",NA,"SRR5386088",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,129,5557820,57.18,5601,NA,NA,"URINE",NA,"19-Sep-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.9,100,NA,NA,"Good","2017-08-08T23:11:43.056Z","2017-08-08T23:11:43.056Z"
573,573.14146,"Klebsiella pneumoniae KPN426ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437417",NA,"SRR5386187",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,141,5563714,57.17,5612,NA,NA,"RESPIRATORY",NA,"13-Sep-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98,100,NA,NA,"Good","2017-08-09T04:38:19.266Z","2017-08-09T04:38:19.266Z"
573,573.13656,"Klebsiella pneumoniae KPN1760ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,NA,"genotype:STNF; Capsule locus KL16",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438697",NA,"SRR5385977",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,85,5501565,57.16,5470,NA,NA,"BLOOD",NA,"27-Oct-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,98.2,99.7,0.3,NA,"Good","2017-08-08T23:59:59.420Z","2017-08-08T23:59:59.420Z"
573,573.12963,"Klebsiella pneumoniae 31","gentamicin","Susceptible","1",NA,1,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.433",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525393",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,395,5468377,57.21,5488,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,98,100,0.7,NA,"Good","2017-08-08T15:03:47.684Z","2017-08-08T15:03:47.684Z"
573,573.12981,"Klebsiella pneumoniae 3332","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525527",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,473,5871568,56.99,5991,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.3,100,0.3,NA,"Good","2017-08-08T15:17:42.186Z","2017-08-08T15:17:42.186Z"
573,573.13036,"Klebsiella pneumoniae KPN1007ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.280","genotype:ST280; Capsule locus KL23",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437889",NA,"SRR5385816",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,67,5450813,57.32,5371,NA,NA,"RESPIRATORY",NA,"9-Oct-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,0.3,NA,"Good","2017-08-08T15:56:02.682Z","2017-08-08T15:56:02.682Z"
1438785,1438785.3,"Klebsiella pneumoniae MGH 60","gentamicin",NA,"<=1","<=",1,"mg/L","MIC","AST-GN90","Vitek 2","bioMérieux",NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418",NA,1438785,"WGS","MGH 60",NA,NA,NA,"MLST.Klebsiella_pneumoniae.17",NA,NA,NA,"2014-05-19T00:00:00Z","-","PRJNA234259","SAMN02581392","GCA_000694495.1","SRR1196793,SRR1196913,SRR1203933,SRR1204014","JMYY00000000","-","Broad Institute",NA,"Illumina","133.0x","allpaths v. R48559",NA,NA,41,5459773,57.4,5224,5127,"Sputum","Sputum",NA,"4/13/13","United States","Boston, MA, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,"Adult",NA,NA,NA,"hospital location:non-ICU","Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae","vitek instrument:Vitek 2;vitek software version:5.04;vitek bionumber:6.60772E+15;vitek card #:AST-GN90",99.3,97.5,100,NA,NA,"Good","2014-12-08T22:58:33.603Z","2015-03-16T03:17:09.594Z"
573,573.13048,"Klebsiella pneumoniae KPN1022ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437901",NA,"SRR5385804",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,108,5459231,57.25,5412,NA,NA,"URINE",NA,"5-Oct-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-08T16:04:16.244Z","2017-08-08T16:04:16.244Z"
573,573.13726,"Klebsiella pneumoniae KPN1863ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.36","genotype:ST36; Capsule locus KL27",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438766",NA,"SRR5387403",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,68,5284523,57.66,5155,NA,NA,"URINE",NA,"17-Nov-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,98.1,100,0.3,NA,"Good","2017-08-09T00:36:38.683Z","2017-08-09T00:36:38.683Z"
573,573.13274,"Klebsiella pneumoniae KPN130ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437153",NA,"SRR5386452",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,179,5432790,57.32,5387,NA,NA,"ULCER",NA,"14-Dec-2011","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,0.3,NA,"Good","2017-08-08T18:06:35.243Z","2017-08-08T18:06:35.243Z"
573,573.14458,"Klebsiella pneumoniae KPN876ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437773",NA,"SRR5385932",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,92,5417389,57.34,5359,NA,NA,"URINE",NA,"2-Aug-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,NA,NA,"Good","2017-08-09T07:55:47.881Z","2017-08-09T07:55:47.881Z"
573,573.24426,"Klebsiella pneumoniae strain MUGSI_64","gentamicin","Resistant","16",">=",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_64",NA,NA,NA,"MLST.Klebsiella_pneumoniae.1213",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170135",NA,"SRR3996252",NA,NA,NA,NA,NA,NA,NA,NA,NA,113,5569537,57.24465,5554,NA,NA,"Urine",NA,"07-Aug-2013","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",NA,NA,NA,NA,NA,"Good","2019-03-24T04:25:36.709Z","2019-03-24T04:25:36.709Z"
573,573.1331,"Klebsiella pneumoniae KPN134ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.16","genotype:ST16; Capsule locus KL51",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437157",NA,"SRR5386448",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,133,5321283,57.34,5316,NA,NA,"URINE",NA,"23-Dec-2011","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.7,98.3,NA,NA,"Good","2017-08-08T21:02:02.090Z","2017-08-08T21:02:02.090Z"
573,573.2439,"Klebsiella pneumoniae strain MUGSI_307","gentamicin","Resistant","16",">",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_307",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170306",NA,"SRR4065637",NA,NA,NA,NA,NA,NA,NA,NA,NA,177,5908867,56.8932,6035,NA,NA,"Urine",NA,"10-Sep-2014","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",99.4,97.8,NA,NA,NA,"Good","2019-03-24T04:10:48.941Z","2019-03-24T04:10:48.941Z"
573,573.13532,"Klebsiella pneumoniae KPN1611ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.37","genotype:ST37; Capsule locus KL15",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438572",NA,"SRR5386120",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,106,5536913,57.15,5524,NA,NA,"URINE",NA,"21-Aug-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-08T22:51:18.795Z","2017-08-08T22:51:18.795Z"
573,573.14313,"Klebsiella pneumoniae KPN682ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:STNF*; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437601",NA,"SRR5387023",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,136,5473359,57.14,5518,NA,NA,"RESPIRATORY",NA,"4-Mar-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,98,99.7,NA,NA,"Good","2017-08-09T06:06:15.094Z","2017-08-09T06:06:15.094Z"
